index,brand,product,name,specific,lightness,hex,lightToDark,numbers,id
1772,Clinique,Stay Matte Oil-Free Makeup,Sand,CN 90,0.613725490196078,#C89B71,,90.0,
1773,Clinique,Beyond Perfecting Foundation + Concealer,Sand,CN 90,0.613725490196078,#C89B71,,90.0,
1774,Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Sand,CN 90,0.617647058823529,#CC996F,,90.0,
1775,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire N,090,0.962745098039216,#FEF3ED,True,90.0,88.0
1776,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Ivoire N,090,0.898039215686275,#F1E6D9,True,90.0,89.0
1777,ZOEVA,Authentik Skin Natural Luminous Foundation,Charismatic,090C,0.766666666666667,#E5BEA2,True,90.0,78.0
1778,Catrice,HD Liquid Coverage Foundation,Espresso Beige,090,0.317647058823529,#73492F,True,90.0,59.0
1779,Essence,Pretty Natural Hydrating Foundation,Neutral Suede,90,0.590196078431373,#C89565,True,90.0,79.0
1780,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,90N,0.63921568627451,#CCA07A,True,90.0,67.0
1781,Bite Beauty,Changemaker Supercharged Micellar Foundation,,M90,0.645098039215686,#CC9D7D,True,90.0,82.0
1782,Natasha Denona,Foundation X+,N Dark,90,0.652941176470588,#CCA681,True,90.0,68.0
1783,Natasha Denona,Face Glow Foundation,DW,90,0.382352941176471,#916532,True,90.0,84.0
1784,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,91NY,0.643137254901961,#D1A177,True,91.0,67.0
1785,Natasha Denona,Foundation X+,,91Ny,0.517647058823529,#9D826B,True,91.0,68.0
1786,KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,092,0.290196078431373,#624432,True,92.0,57.0
1787,Catrice,True Skin Hydrating Foundation,Warm Spices,092,0.343137254901961,#864929,True,92.0,58.0
1788,Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Toasted Almond,WN 92,0.576470588235294,#CA8B5C,,92.0,
1789,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,92W,0.462745098039216,#A86F44,True,92.0,67.0
1790,Natasha Denona,Foundation X+,WNDeep,92,0.641176470588235,#C69981,True,92.0,68.0
1791,Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,CLINIQUE Even Better Refresh™ Hydrating and Repairing Foundation,WN 92,0.613725490196078,#D78F62,,92.0,
1792,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,93R,0.476470588235294,#A27251,True,93.0,67.0
1793,Natasha Denona,Foundation X+,,93R,0.549019607843137,#A97F6F,True,93.0,68.0
1794,KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,094,0.268627450980392,#5D392C,True,94.0,57.0
1795,Clinique,Stay Matte Oil-Free Makeup,Deep Neutral,WN 94,0.584313725490196,#D38F57,,94.0,
1796,Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Deep Neutral,WN 94,0.527450980392157,#BF7A4E,,94.0,
1797,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,94N,0.464705882352941,#A76846,True,94.0,67.0
1798,Natasha Denona,Foundation X+,NDeep,94,0.550980392156863,#AD836C,True,94.0,68.0
1799,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire,095,0.67843137254902,#C6B194,True,95.0,88.0
1800,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Ivoire W,095,0.774509803921569,#DDC7AE,True,95.0,89.0
1801,ColourPop,Pretty Fresh Foundation,Medium,95N,0.686274509803922,#CDA791,True,95.0,65.0
1802,Catrice,HD Liquid Coverage Foundation,Deep Mahogany,095,0.984313725490196,#FBFBFB,True,95.0,59.0
1803,Natasha Denona,Face Glow Foundation,DY,95,0.311764705882353,#614B3E,True,95.0,84.0
1804,KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,096,0.23921568627451,#4F352B,True,96.0,57.0
1805,Clinique,Beyond Perfecting Foundation + Concealer,Chai,WN 96,0.6,#D7955B,,96.0,
1806,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,,96NR,0.464705882352941,#996354,True,96.0,67.0
1807,Natasha Denona,Foundation X+,,96Nr,0.43921568627451,#82665E,True,96.0,68.0
1808,KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,Deep,098,0.22156862745098,#483329,True,98.0,57.0
1809,Clinique,Stay Matte Oil-Free Makeup,Cream Caramel,WN 98,0.552941176470588,#C88852,,98.0,
1810,Clinique,Beyond Perfecting Foundation + Concealer,Cream Caramel,WN 98,0.552941176470588,#C88852,,98.0,
1811,Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Cream Caramel,WN 98,0.545098039215686,#C78A4F,,98.0,
1812,Catrice,HD Liquid Coverage Foundation,Deep Mocha,098,0.223529411764706,#493329,True,98.0,59.0
1813,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,True Porcelain,099,0.907843137254902,#FBE3D4,True,99.0,90.0
1814,Anastasia Beverly Hills,Luminous Foundation,,100N,0.901960784313726,#F1E7DB,True,100.0,91.0
1815,Almay,Clear Complexion Make Myself Clear Makeup,Ivory,100,0.772549019607843,#EAC0A0,True,100.0,92.0
1816,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,True Alabaster,100,0.909803921568627,#FCDFD4,True,100.0,90.0
1817,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire N,100,0.745098039215686,#E3B999,True,100.0,88.0
1818,Juvia's Place,I Am Magic Foundation,Sudan,100,0.182352941176471,#382725,False,100.0,93.0
1819,ColourPop,Pretty Fresh Foundation,Medium,100W,0.672549019607843,#D0AC87,True,100.0,65.0
1820,Almay,Skin Perfecting Healthy Biome Makeup,Fair,100,0.72156862745098,#DFB691,True,100.0,94.0
1821,ZOEVA,Authentik Skin Natural Luminous Foundation,CNFT,100W,0.786274509803922,#EDC9A4,True,100.0,78.0
1822,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,100,0.905882352941176,#F4E2DA,True,100.0,95.0
1823,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,100,0.925490196078431,#F9E6DF,True,100.0,96.0
1824,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,100,0.882352941176471,#FFDEC3,True,100.0,97.0
1825,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,100W,0.862745098039216,#F4DEC4,True,100.0,98.0
1826,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,100,0.876470588235294,#FDDDC2,True,100.0,99.0
1827,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,100B,0.907843137254902,#FFE3D0,True,100.0,100.0
1828,HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Milkshake,100B,0.825490196078431,#E8CEBD,True,100.0,101.0
1829,Bite Beauty,Changemaker Supercharged Micellar Foundation,,T100,0.63921568627451,#CA977C,True,100.0,82.0
1830,Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,100,0.770588235294118,#E3C3A6,True,100.0,102.0
1831,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Classic Ivory,101,0.803921568627451,#F7C2A3,True,101.0,90.0
1832,Dose Of Colors,Meet Your Hue Foundation,Fair,101,0.93921568627451,#FCECE3,True,101.0,103.0
1833,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Ivory Buff,101.5,0.809803921568627,#F4C9A9,True,101.5,90.0
1834,Maybelline,Fit Me Matte + Poreless Liquid Foundation,Fair Porcelain,102,0.956862745098039,#FEF3EA,True,102.0,104.0
1835,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Shell Beige,102,0.727450980392157,#E8A58B,True,102.0,90.0
1836,Maybelline,Super Stay Full Coverage Foundation,Fair Porcelain,102,0.880392156862745,#EFE1D2,True,102.0,105.0
1837,Dose Of Colors,Meet Your Hue Foundation,Fair,102,0.931372549019608,#FEEADD,True,102.0,103.0
1838,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,Light Pink,102,0.782352941176471,#E3BEAC,True,102.0,106.0
1839,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Natural Buff,103,0.705882352941177,#EBA67D,True,103.0,90.0
1840,Dose Of Colors,Meet Your Hue Foundation,Fair,103,0.913725490196078,#FCE7D6,True,103.0,103.0
1841,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Golden Beige,104,0.698039215686274,#F2B072,True,104.0,90.0
1842,Dose Of Colors,Meet Your Hue Foundation,Fair,104,0.858823529411765,#FCD9BA,True,104.0,103.0
1843,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,Light/Medium Pink,104,0.731372549019608,#DDB498,True,104.0,106.0
1844,Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,,N104,0.782352941176471,#E0C5AF,True,104.0,107.0
1845,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Nude Buff,104.5,0.715686274509804,#D8B195,True,104.5,90.0
1846,KVD Vegan Beauty,Lock-It Powder Foundation,Fair,105,0.803921568627451,#DAC8C0,True,105.0,108.0
1847,KVD Vegan Beauty,Lock-It Powder Foundation Refills,Fair,105,0.813725490196078,#EDC7B2,True,105.0,109.0
1848,Maybelline,Fit Me Matte + Poreless Liquid Foundation,Fair Ivory,105,0.941176470588235,#FEEDE2,True,105.0,104.0
1849,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Natural Beige,105,0.694117647058824,#EBAF77,True,105.0,90.0
1850,Maybelline,Super Stay Full Coverage Foundation,Fairy Ivory,105,0.776470588235294,#E1C3AB,True,105.0,105.0
1851,ColourPop,Pretty Fresh Foundation,Medium,105N,0.686274509803922,#CCA792,True,105.0,65.0
1852,Dose Of Colors,Meet Your Hue Foundation,Fair,105,0.901960784313726,#FAE2D2,True,105.0,103.0
1853,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,105,0.850980392156863,#F2DCC0,True,105.0,96.0
1854,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,105,0.854901960784314,#FFE3B5,True,105.0,97.0
1855,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,105,0.856862745098039,#FFE3B6,True,105.0,99.0
1856,Bite Beauty,Changemaker Supercharged Micellar Foundation,,T105,0.643137254901961,#CD997B,True,105.0,82.0
1857,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Sun Beige,106,0.62156862745098,#DA9C63,True,106.0,90.0
1858,Dose Of Colors,Meet Your Hue Foundation,Fair,106,0.837254901960784,#F5D1B6,True,106.0,103.0
1859,AMOREPACIFIC,Color Control Cushion Compact Broad Spectrum SPF 50+,Medium Pink,106,0.701960784313725,#D8AA8E,True,106.0,106.0
1860,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Shell,106.5,0.992156862745098,#FEFDFC,True,106.5,90.0
1861,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Fresh Beige,107,0.601960784313725,#D5995E,True,107.0,90.0
1862,Dose Of Colors,Meet Your Hue Foundation,Fair,107,0.831372549019608,#F5D0B3,True,107.0,103.0
1863,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Ivory Beige,107.5,0.63921568627451,#CAA17C,True,107.5,90.0
1864,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Carmel Beige,108,0.46078431372549,#BA7731,True,108.0,90.0
1865,Dose Of Colors,Meet Your Hue Foundation,Light,108,0.813725490196078,#F2CDAD,True,108.0,103.0
1866,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Honey Bisque,108.5,0.613725490196078,#D3A166,True,108.5,90.0
1867,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Classic Tan,109,0.498039215686275,#C2743C,True,109.0,90.0
1868,Dose Of Colors,Meet Your Hue Foundation,Light,109,0.803921568627451,#F0D0AA,True,109.0,103.0
1869,Anastasia Beverly Hills,Luminous Foundation,,110C,0.9,#F0E7DB,True,110.0,91.0
1870,KVD Vegan Beauty,Lock-It Powder Foundation,Fair,110,0.792156862745098,#D9C2BB,True,110.0,108.0
1871,KVD Vegan Beauty,Lock-It Powder Foundation Refills,Fair,110,0.801960784313726,#DAC5BF,True,110.0,109.0
1872,Lancôme,Teint Idole Ultra Longwear Foundation Stick SPF 21,Ivoire C,110,0.72156862745098,#E0B390,True,110.0,110.0
1873,Revlon,ColorStay Makeup For Combo/Oily Skin,Ivory,110,0.825490196078431,#F9CAAC,True,110.0,111.0
1874,Maybelline,Fit Me Matte + Poreless Liquid Foundation,Porcelain,110,0.927450980392157,#FEEDDB,True,110.0,104.0
1875,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Creme Cafe,110,0.609803921568628,#DB965C,True,110.0,90.0
1876,Revlon,ColorStay Makeup For Normal/Dry Skin,Ivory,110,0.825490196078431,#F9CAAC,True,110.0,112.0
1877,Revlon,ColorStay Full Cover Foundation,Ivory,110,0.909803921568627,#FEE3D2,True,110.0,113.0
1878,Maybelline,Super Stay Full Coverage Foundation,Porcelain,110,0.805882352941176,#E8CEB3,True,110.0,105.0
1879,Lancôme,Teint Idole Ultra Wear 24H Long Wear Foundation,Ivoire C,110,0.717647058823529,#DEB390,True,110.0,88.0
1880,Juvia's Place,I Am Magic Foundation,Senegal,110,0.249019607843137,#54332B,False,110.0,93.0
1881,florence by mills,Like a Light Skin Tint,,MT110,0.57843137254902,#C18766,True,110.0,77.0
1882,Lancôme,Rénergie Lift Makeup Lightweight Liquid Foundation SPF 27,Ivoire C,110,0.676470588235294,#D3AD86,True,110.0,89.0
1883,ColourPop,Pretty Fresh Foundation,Medium,110W,0.680392156862745,#D4AE87,True,110.0,65.0
1884,Revlon,ColorStay Light Cover Liquid Foundation,Ivory,110,0.743137254901961,#E7B094,True,110.0,114.0
1885,Almay,Skin Perfecting Healthy Biome Makeup,Light,110,0.666666666666667,#D8B07C,True,110.0,94.0
1886,ZOEVA,Authentik Skin Natural Luminous Foundation,Creative,110N,0.725490196078431,#E2B590,True,110.0,78.0
1887,Essence,Pretty Natural Hydrating Foundation,Cool Beige,110,0.449019607843137,#A86E3D,True,110.0,79.0
1888,Exa,High Fidelity Foundation,Fazon,110,0.272549019607843,#5B3930,False,110.0,115.0
1889,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Neutral,110,0.805882352941176,#EBC8B0,True,110.0,95.0
1890,Dose Of Colors,Meet Your Hue Foundation,Light,110,0.796078431372549,#F0CCA6,True,110.0,103.0
1891,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,110,0.905882352941176,#F6DED8,True,110.0,96.0
1892,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,110,0.92156862745098,#FEDBD8,True,110.0,97.0
1893,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,110N,0.858823529411765,#F4D6C2,True,110.0,98.0
1894,FENTY BEAUTY by Rihanna,Pro Filt'r Hydrating Longwear Foundation,,110,0.917647058823529,#FCDAD8,True,110.0,99.0
1895,HUDA BEAUTY,#FauxFilter Skin Finish Buildable Coverage Foundation Stick,,110N,0.927450980392157,#FCEFDD,True,110.0,100.0
1896,Gucci,Fluide De Beauté Fini Naturel - Natural Finish Fluid Foundation,,110C,0.831372549019608,#F4CDB4,True,110.0,116.0
1897,HUDA BEAUTY,#FauxFilter Full Coverage Matte Foundation,Angel Food,110N,0.798039215686275,#EACAAD,True,110.0,101.0
1898,Shiseido,Synchro Skin Self-Refreshing Foundation SPF 30,,110,0.888235294117647,#F9E7CC,True,110.0,117.0
1899,La Mer,The Soft Fluid Long Wear Foundation SPF 20,Shell,110,0.864705882352941,#FCD3BD,True,110.0,118.0
1900,Bite Beauty,Changemaker Supercharged Micellar Foundation,,T110,0.637254901960784,#CA947B,True,110.0,82.0
1901,Shiseido,Synchro Skin Self-Refreshing Custom Finish Powder Foundation,Alabaster,110,0.811764705882353,#F0C8AE,True,110.0,119.0
1902,Givenchy,Teint Couture City Balm Radiant Perfecting Skin Tint SPF 25,,C110,0.701960784313725,#CEAF98,True,110.0,107.0
1903,Origins,Pretty in Bloom™ SPF 20 Flower-Infused Long-Wear Foundation,,110,0.805882352941176,#EBCEB0,True,110.0,102.0
1904,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Soft Sable,111,0.403921568627451,#B0651E,True,111.0,90.0
1905,Dose Of Colors,Meet Your Hue Foundation,Light,111,0.764705882352941,#EAC59C,True,111.0,103.0
1906,Clinique,Stay Matte Oil-Free Makeup,Ginger,WN 112,0.505882352941176,#BF7B43,,112.0,
1907,Clinique,Beyond Perfecting Foundation + Concealer,Ginger,WN 112,0.505882352941176,#BF7B43,,112.0,
1908,Maybelline,Fit Me Matte + Poreless Liquid Foundation,Natural Ivory,112,0.9,#F6E2D5,True,112.0,104.0
1909,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Cocoa,112,0.307843137254902,#884115,True,112.0,90.0
1910,Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Ginger,WN 112,0.468627450980392,#C1772E,,112.0,
1911,Maybelline,Super Stay Full Coverage Foundation,Natural Ivory,112,0.774509803921569,#DEC6AD,True,112.0,105.0
1912,Dose Of Colors,Meet Your Hue Foundation,Light,112,0.782352941176471,#F2C99D,True,112.0,103.0
1913,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Brown Suede,113,0.42156862745098,#8E6149,True,113.0,90.0
1914,Dose Of Colors,Meet Your Hue Foundation,Light,113,0.764705882352941,#F0C596,True,113.0,103.0
1915,Koh Gen Do,Aqua Foundation,,113,0.813725490196078,#E6CFB9,True,113.0,63.0
1916,Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,Sepia,CN 113,0.547058823529412,#C57E52,,113.0,
1917,Clinique,Stay Matte Oil-Free Makeup,Golden,WN 114,0.472549019607843,#B3743E,,114.0,
1918,Clinique,Beyond Perfecting Foundation + Concealer,Golden,WN 114,0.472549019607843,#B3743E,,114.0,
1919,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Rich Chocolate,114,0.313725490196078,#6F4A31,True,114.0,90.0
1920,Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Golden,WN 114,0.472549019607843,#AF7342,,114.0,
1921,Dose Of Colors,Meet Your Hue Foundation,Light,114,0.76078431372549,#F0BE94,True,114.0,103.0
1922,Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,Golden,WN 114,0.458823529411765,#AE703C,,114.0,
1923,KVD Vegan Beauty,Lock-It Powder Foundation,Fair,115,0.792156862745098,#DAC5BA,True,115.0,108.0
1924,KVD Vegan Beauty,Lock-It Powder Foundation Refills,Fair,115,0.790196078431373,#DAC4B9,True,115.0,109.0
1925,Maybelline,Fit Me Matte + Poreless Liquid Foundation,Ivory,115,0.847058823529412,#F8D3B8,True,115.0,104.0
1926,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,Rich Ebony,115,0.233333333333333,#552F22,True,115.0,90.0
1927,Maybelline,Super Stay Full Coverage Foundation,Ivory,115,0.780392156862745,#E5C3A9,True,115.0,105.0
1928,Dose Of Colors,Meet Your Hue Foundation,Light Medium,115,0.729411764705882,#E8BE8C,True,115.0,103.0
1929,Bite Beauty,Changemaker Supercharged Micellar Foundation,,T115,0.611764705882353,#C9896F,True,115.0,82.0
1930,Clinique,Even Better Refresh™ Hydrating and Repairing Foundation,Mocha,WN 115.5,0.494117647058824,#AE794E,,115.5,
1931,Clinique,Stay Matte Oil-Free Makeup,Spice,CN 116,0.470588235294118,#AC7044,,116.0,
1932,Dose Of Colors,Meet Your Hue Foundation,Light Medium,116,0.686274509803922,#E4B07A,True,116.0,103.0
1933,Clinique,Beyond Perfecting Foundation + Concealer,Carob,CN 117,0.468627450980392,#9A6D55,,117.0,
1934,Dose Of Colors,Meet Your Hue Foundation,Light Medium,117,0.666666666666667,#DFA575,True,117.0,103.0
1935,Clinique,Stay Matte Oil-Free Makeup,Amber,WN 118,0.382352941176471,#995D2A,,118.0,
1936,Clinique,Beyond Perfecting Foundation + Concealer,Amber,WN 118,0.382352941176471,#995D2A,,118.0,
1937,Maybelline,Fit Me Matte + Poreless Liquid Foundation,Light Beige,118,0.811764705882353,#EFCEAF,True,118.0,104.0
1938,Clinique,Even Better Glow Light Reflecting Makeup Broad Spectrum SPF 15,Amber,WN 118,0.450980392156863,#B16A35,,118.0,
1939,Maybelline,Super Stay Full Coverage Foundation,Light Beige,118,0.747058823529412,#DEC19F,True,118.0,105.0
1940,Dose Of Colors,Meet Your Hue Foundation,Light Medium,118,0.682352941176471,#E1AF7B,True,118.0,103.0
1941,Dose Of Colors,Meet Your Hue Foundation,Light Medium,119,0.645098039215686,#DCA96D,True,119.0,103.0
1942,Anastasia Beverly Hills,Luminous Foundation,,120W,0.809803921568627,#EFD0AE,True,120.0,91.0
1943,KVD Vegan Beauty,Lock-It Powder Foundation,Fair,120,0.727450980392157,#DEAE95,True,120.0,108.0
1944,KVD Vegan Beauty,Lock-It Powder Foundation Refills,Fair,120,0.735294117647059,#E0AF97,True,120.0,109.0
1945,Lancôme,Dual Finish Multi-Tasking Lightweight Pressed Powder Foundation,Ivoire,120,0.835294117647059,#F1D1B9,True,120.0,120.0
1946,Maybelline,Fit Me Matte + Poreless Liquid Foundation,Classic Ivory,120,0.817647058823529,#EDCAB4,True,120.0,104.0
1947,Maybelline,Super Stay Full Coverage Foundation,Classic Ivory,120,0.743137254901961,#E0BD9B,True,120.0,105.0
1948,Juvia's Place,I Am Magic Foundation,Chad,120,0.223529411764706,#4C2C26,False,120.0,93.0
1949,florence by mills,Like a Light Skin Tint,,MT120,0.562745098039216,#C2865D,True,120.0,77.0
1950,ColourPop,Pretty Fresh Foundation,Medium Dark,120W,0.631372549019608,#C7A07B,True,120.0,65.0
1951,Almay,Skin Perfecting Healthy Biome Makeup,Beige,120,0.67843137254902,#D9A881,True,120.0,94.0
1952,ZOEVA,Authentik Skin Natural Luminous Foundation,Daring,120N,0.752941176470588,#E9BE97,True,120.0,78.0
1953,Exa,High Fidelity Foundation,Xia,120,0.329411764705882,#684A40,False,120.0,115.0
1954,SMITH & CULT,Veiled Threat Weightless Micro-Blurring Foundation,Cool,120,0.896078431372549,#F2E2D7,True,120.0,95.0
1955,Dose Of Colors,Meet Your Hue Foundation,Light Medium,120,0.670588235294118,#E6A870,True,120.0,103.0
1956,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,,120,0.856862745098039,#F2D5C3,True,120.0,96.0
1957,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Longwear Foundation,,120,0.819607843137255,#FFC8A3,True,120.0,97.0
1958,Rare Beauty by Selena Gomez,Liquid Touch Weightless Foundation,,120C,0.858823529411765,#F4D6C2,True,120.0,98.0
